timestamp,value1,value2,value3
0.000294451255190322,0.8045998089103753,0.264244570964651,0.5679717419674541
0.0003317956023679693,0.8037508878777895,0.26395687187524447,0.5673659357047258
0.0003738079929428226,0.8030515759282374,0.26371718069852595,0.5668648453049835
0.00042107193233953253,0.8019063952895822,0.2633298036631541,0.5660480215903959
0.0004742438641608312,0.7992685591689281,0.2624508347497287,0.5641763825518373
0.0005340622874597923,0.7997172627107715,0.2625837256298179,0.564481896807635
0.0006013580136711234,0.8006513625145469,0.26287419933144707,0.5651286882218172
0.000677065705658871,0.7934815010940444,0.2605019322257441,0.5600539857958572
0.000762236859145087,0.7973265803076492,0.26174341872393225,0.5627508536028256
0.00085805440681708,0.7883487528045754,0.25877296209878864,0.5563959503550601
0.0009658491479480722,0.7891887181119406,0.2590219527146908,0.556965968238811
0.0010871182317204384,0.7928505406595574,0.2601938064507769,0.559524841766494
0.0012235459509643504,0.7925061967769228,0.2600473440741768,0.559254305752955
0.0013770271351137512,0.8019869064349089,0.26312061020499494,0.5659135459999917
0.0015496934672818274,0.8074408884420774,0.26486859887090086,0.5697307557416885
0.001743943090970913,0.7994717615558424,0.26220854895730916,0.5640748834442867
0.001962473917621134,0.8020505702035694,0.2630016397159853,0.5658534768259178
0.002208321097602633,0.803766527320718,0.26350542976445335,0.5670194901163284
0.0024848991750818193,0.8111436782842799,0.26585799108818975,0.5721745969961781
0.0027960495122459042,0.8240215208173868,0.27000604082784685,0.5812084941248168
0.0031460936415554997,0.8329261796415263,0.27284488832933385,0.5874434991118741
0.0035398932870287945,0.8279374605264073,0.2711242703589824,0.5838820477924
0.003982917888186251,0.8288777546429642,0.27133347188319534,0.5844913714620363
0.00448132056448839,0.8209324727932991,0.2686218591339339,0.5788292386069079
0.005042023575328296,0.8308312813111091,0.27173343796807403,0.585731191857087
0.00567281446252319,0.820477080333067,0.26820773367744677,0.5783591446315319
0.006382454210617446,0.8205686348147576,0.26807622264403597,0.5783245587151177
0.007180798927223484,0.8117022912167847,0.2649981240069132,0.5719642284521661
0.008078936733405278,0.8154635863644378,0.26601690731826744,0.5744704789288263
0.009089341765359795,0.7957161970127273,0.25934221271709745,0.5604054795692311
0.010226047426308628,0.8164401822675205,0.2658211484316244,0.5747770214037778
0.011504841294876063,0.8197096294288015,0.26659224146800076,0.5768867267119249
0.012943484397014428,0.8263783154639525,0.26843426698005496,0.5813745684382898
0.01456195788692009,0.8143638408923294,0.2641711934679225,0.5727161537283412
0.01638274056306396,0.8505657138663022,0.27549558115039524,0.5978919741869014
0.018431121073725812,0.8700292875876491,0.2813780779375358,0.6114330831906531
0.020735549148220397,0.8971137183728112,0.289695677722691,0.6304241104432894
0.022102914874481974,0.9380648868463308,0.30268588578567707,0.6592760054046394
0.023641201316526247,0.9566214971890764,0.30846333195610015,0.6725851436246586
0.025371773563826056,0.9487357576352463,0.30571242119432873,0.6674409023514176
0.02731866734203834,0.9476178723801318,0.30510307837445594,0.6670562870175282
0.02950892284252716,0.935991691947536,0.30107623217258855,0.6593163462086664
0.031972960280577084,0.9361815087037314,0.3007915306439829,0.6598611940862538
0.03474500239838325,0.968735339019713,0.310860927367724,0.683269830962302
0.037863549780915176,0.9281931962532727,0.2975020896394879,0.6555130496251662
0.0413719155862636,0.9579798086688732,0.30652623596180095,0.677048973782062
0.04531882711728058,0.9246526826038585,0.2953744144480548,0.6544181921973513
0.04975910258967468,0.9456637662844521,0.30140362611068794,0.6698704965398199
0.05475441249611804,0.9294282264211361,0.29554633371915984,0.659340375500949
0.06037413614086682,0.9135723408337844,0.2896517783727196,0.6489017430625624
0.0666963252412092,0.9220843574960497,0.29130308260777793,0.6555558549267868
0.07380878797909439,0.9086118958671789,0.2859105014017052,0.6468319878492921
0.08181030855921521,0.8984123866822357,0.2813283402362702,0.6402065452804849
0.09081201921185114,0.8949373411691008,0.2786178483805595,0.6381684950802842
0.10093894369606657,0.8555745079380781,0.2645044570667263,0.6104742558128319
0.11233173374080892,0.8953162149815346,0.2743862731990574,0.6380214586563652
0.12514862254114406,0.8556574625139544,0.25987632012115464,0.6101825620832562
0.1395676224415211,0.8751997521745235,0.26277196064373526,0.6230211092265879
0.15578899732944526,0.8100629098451791,0.24000909927927122,0.57619210789836
0.17403804407835993,0.8220191724664149,0.23926785093179928,0.5811788897683458
0.19456822167088894,0.8795032851018685,0.25138066601158715,0.6183519968888084
0.21766467146248408,0.9711385771909936,0.2731974353255573,0.6820583481577293
0.24364817747802864,0.979275750454898,0.2721897231003555,0.6937312075333597
0.2728796217455163,1.0392846684334076,0.28515142854720993,0.7436489753421238
0.29992971368694776,1.259669740803235,0.34323515462453136,0.9137219644626173
0.30533973207523407,1.2989568257990673,0.3545821934703248,0.9498646218357513
0.3114260027620562,1.3305725320852833,0.36418081540135805,0.9828881448544388
0.31827305728473104,1.3546571804351788,0.3720741124771268,1.013115268860141
0.32597599362274027,1.3262020155262237,0.3658780809644984,1.00706102681484
0.3346417970030006,1.3032785762803771,0.36094200556162553,1.005657621127284
0.3443908258057935,1.2760177236014933,0.3545356758192897,1.001674800448282
0.3553584832089355,1.136495147066229,0.3165293868705811,0.9100136080655936
0.36769709778747023,1.039521756742879,0.2884328389991456,0.8440045417534983
0.38157803918832184,1.1018439644627218,0.30328759306568415,0.901890842419622
0.39719409826427987,0.9908270399104628,0.2705742374766673,0.8234613605570049
0.4147621647247327,0.9530666699741268,0.2563254714258531,0.7979559390094318
0.4345262394927421,0.9905908850235926,0.2615001693736462,0.8331203660488279
0.4567608236067527,0.9769245666393737,0.25270431608720967,0.8288395334220136
0.4817747307350146,1.0777517923351008,0.2726358712016299,0.9210562540876528
0.5099153762543093,1.0847624528810942,0.2687766996751059,0.9462368243209517
0.5415736024635157,1.0853935073464085,0.26215703394242995,0.9695707233657377
0.577189106948873,0.9598222907636201,0.22349340313603175,0.8833598679199082
0.6172565494949,0.9803836025300742,0.21630544186408174,0.9095201794574362
0.6623324223591804,0.8642449533617813,0.17745291170530775,0.8128594958486907
0.7130427793314958,0.7367361463421769,0.13572120132327029,0.6827433816906169
0.7384811865750984,0.7742836059966761,0.13555838995875275,0.7032833256815252
0.7670993947241513,0.789142139848164,0.13062668205632078,0.7031755195404666
0.7992948788918359,0.8989400069664679,0.14085750937175937,0.7867908263644083
0.835514798580481,0.9292174993711794,0.13733610788734882,0.8080952445323621
0.8762622082302068,0.8757388511684102,0.1206648914026538,0.7592408140826918
0.9221030440861483,0.9586993798109883,0.12261830072720864,0.8203415545699362
0.9736739844240825,0.7918438570205338,0.0915898059181934,0.6782556323897128
1.0015073579839129,0.798525946946927,0.08741990282236609,0.670845326616366
1.0328199032387222,0.8664328142964292,0.08966475343863468,0.713653893124059
1.0680465166503825,0.761999005483667,0.07343323063473933,0.6173973434579729
1.0994238413603814,0.7093211446411698,0.06390918405979737,0.5582570448661577
1.13472333165913,0.8074813565477552,0.06823120417574431,0.6142979443738364
1.1744352582452224,0.8931645332768512,0.0708193977327231,0.6628623804356961
1.2191111756545763,0.9442081349632605,0.07019716024622215,0.6907152247984452
1.2635852048709282,0.9292312365608199,0.06490174974607162,0.6755011580281538
1.313618487739324,0.8962651369759488,0.058135897036286764,0.6445143657075489
1.3699059309662693,0.9090788898183059,0.05425021261301485,0.6409956991397786
1.4332293045965827,0.792708816155923,0.04255840467388103,0.546446985581438
1.5044680999306854,0.7883418999302562,0.0373883151006687,0.512620439922894
1.5846117446815509,0.8173582948813592,0.03415586968770635,0.49782081627342933
1.6747733450262745,0.8398925739718826,0.030938767551735094,0.47963401999897476
1.7762051454140886,0.8268816081104549,0.026751818073736416,0.44165263318284825
1.8903159208503795,0.7971204892819708,0.022396632575710913,0.39107719895505605
2.0186905432162066,0.9574083911433761,0.023813720875992924,0.42878137509925346
2.163111993377762,0.9392950088934672,0.02184394939462524,0.4098592254572226
2.2473246895233405,0.8851644295500034,0.019738232153805275,0.3775941495461629
2.342063972687116,0.8719596193501127,0.018320953248398966,0.3551411632875028
2.448645666246364,1.0625978567182504,0.02119315321725735,0.4128914518037785
2.5685500715005176,0.8529505437834335,0.017289936902927596,0.3432871523843859
2.7034425274114406,0.7647510449617914,0.014034935131953336,0.27984764141056295
2.8433113814827293,1.0408315735796487,0.017489999273139545,0.3432356691242276
2.9175831645925827,1.0258717475038859,0.017588966329155603,0.3420220562545353
3.001138920591168,0.9659992326376479,0.016862604890916923,0.3245312574762126
3.095139146089576,1.0802671154857575,0.018836972045203817,0.35823310527620456
3.2008893997752854,1.3598780144386915,0.02450879111314706,0.46253458134085274
3.2225018840766584,1.3538044677245098,0.0250845107811941,0.474766192921898
3.2468159289157033,1.2546142621296617,0.02399074888147481,0.4562225646683047
3.2741692293596287,1.2324858417646434,0.024117289722528683,0.4607767545088769
3.3049416923590447,1.225618427728955,0.024516405553109757,0.47127932434844005
3.3395607132333875,1.1437744661344178,0.023428874323172342,0.454412016747697
3.3785071117170236,1.1336811698871474,0.023525471941297584,0.46043736737262797
3.422321810011114,1.198560807052093,0.025142249871815927,0.49741939267348434
3.4716133455919658,0.904442133202068,0.019496912670789547,0.3946855315332293
3.481471652708136,0.950930727631589,0.020388476944319944,0.41343996776782294
3.4925622482138277,0.9483137889115782,0.020236636063558116,0.4113533431210791
3.496988563044234,1.0325591476809401,0.021996046910132974,0.4475004493914493
3.501968167228441,1.013077000548178,0.021562984422340725,0.4393274152660661
3.507570221935674,0.9462960774549645,0.020114272394285926,0.41047298168142266
3.5138725334813112,0.9371168193154263,0.019864052259679764,0.40590686192858316
3.520962633970153,0.9499066887140113,0.02007016685576614,0.41068989038519804
3.5289389970201004,0.9584849682756912,0.02018442241876326,0.41370544716014057
3.5379124054512907,0.9644228627633733,0.020239006286798564,0.41561045618780496
3.54800748993638,0.9854698410271489,0.020605496314405013,0.4240366039744978
3.5593644599821053,0.9655919093065314,0.020119689074231693,0.4151514964924885
3.5721410512835465,1.0871804829378833,0.022560377772602332,0.4666373896379107
3.5807386347207832,1.1030653733327904,0.02289358513126259,0.4748194301077529
3.590410916087675,1.10093258811728,0.022862973817588183,0.47575617786485946
3.6012922326254277,1.1256366311246366,0.02338792993375823,0.488478267881745
3.6135337137304,1.2383728184366987,0.025763219089896525,0.5403590968154743
3.624314091651449,1.2805183616856644,0.026762393088281575,0.5642718904378649
3.6364420168126292,1.1872367343223722,0.02498925453733302,0.5308154610437282
3.650085932618957,1.207903447593899,0.025506125881992504,0.5454364982373924
3.6654353379010756,1.2137717815141593,0.02573967585337973,0.5550035918235122
3.682703418843459,1.1575125436376392,0.02466685700564806,0.5374250824543393
3.7021300099036405,1.144488047743579,0.0244256768536212,0.5378924440771077
3.7239849248463446,1.1936893616138808,0.02548262752110915,0.5677365295702599
3.7485717041568867,1.3009732220359735,0.02785280449936574,0.629504291011035
3.7693310558104143,1.1823075221545822,0.025535816309886092,0.5877806986199932
3.792685326420633,1.2733168458811404,0.027499709829295865,0.6429682359131784
3.818958880857129,1.3389917882112743,0.029067545046806736,0.6945490341836781
3.848516629598187,1.1652518075377334,0.02556304180405508,0.6322362184895834
3.8817690969318774,1.0970848458668705,0.023850848017955093,0.609050224042971
3.919178122682279,0.9415367226075153,0.02003419274361779,0.5313955858006589
3.961263276651481,0.8879527111489416,0.01810829886505486,0.49567315450322524
4.0086090748668335,1.0191559464614313,0.019878719433150255,0.5580641735702214
4.061873097859104,1.0819265613891598,0.02039539463238824,0.5943368444157983
4.121795123725409,1.1695549563525036,0.021419458625914666,0.6536955161597348
4.189207402825002,1.021828669753487,0.018230420835257295,0.600486005535075
4.248667700420037,0.934104660340872,0.015767386636331027,0.5514881369879345
4.31556053521445,0.7508497353031346,0.011554047348923471,0.43285893120899344
4.341397068415994,0.8101282871431926,0.012017876537942571,0.45560030746310537
4.370463168267731,0.8312579013803563,0.011878031751013108,0.45709020400438194
4.403162530600936,0.8982193361506056,0.012368530711343686,0.483436046012051
4.439949313225791,0.8941456950034461,0.011867392253759266,0.4735485971643356
4.481334443678752,0.9179443205465941,0.011711557066037104,0.477334919248395
4.527892715438334,0.9017940284488044,0.011035854703321822,0.46104114259545537
4.580270771167863,0.9488497710185289,0.011104822282025487,0.47493065681364266
4.639196083863584,1.1569335619316339,0.013078321089137798,0.5725596894815802
4.675325615191141,0.9641716665308427,0.010849380197586229,0.48959724762279655
4.715971337934643,0.8541888352996828,0.009306867368983281,0.4303172611231263
4.761697776021082,0.9792704347437101,0.010247731319447716,0.481238589100046
4.813140018868326,1.0918597177638119,0.011115689929362703,0.5337622972358371
4.871012542071476,1.2226174869799946,0.012278117130100928,0.6081180403515534
4.882587046712106,1.254007203492502,0.012601066646068143,0.6297975640374156
4.895608364432815,1.1314376523044984,0.01138811423364017,0.5763402647742776
4.910257346868613,1.1671135189882045,0.011706305275104582,0.5987031276632537
4.926737452108885,1.1091126277727843,0.011092374530757246,0.5752576228623414
4.9452775705041905,1.0502311885990507,0.010432346356135212,0.549054601740971
4.96613520369891,1.1301342822500569,0.011112774100807934,0.5927779606727043
4.989600041042969,1.3101365232912041,0.012800042592207458,0.6940164751189446
4.994293008511781,1.2720593734959844,0.012435090601282906,0.6777941380430832
4.999572596914195,1.1640813401977932,0.011379964667544535,0.62405161207774
5.00286448706456,1.1424246487360323,0.011157675659393197,0.613728924365428
5.0065678634837205,1.25167138454349,0.012210487303700043,0.6736447807366459
5.007727366821641,1.2677770356995182,0.012366591715313636,0.6830765179526921
5.0090318080768,1.2863590886011267,0.012547297231647455,0.694017274332369
5.010499304488855,1.2536937898040097,0.012228825256961898,0.6775311542490902
5.012150237952416,1.2377158365307697,0.012071408329657482,0.6699989933329886
5.014007538098923,1.224571092041467,0.011940480884209936,0.66403059475815
5.016097000763743,1.1885030122655051,0.011584824080328335,0.6456783318450066
5.018447646261666,1.1775362355156427,0.011471008372572169,0.6408199856228387
5.021092122446829,1.207484425219399,0.011754074957426626,0.6582710840799813
5.0240671581551375,1.2269217505920131,0.011935745544986706,0.6704353163016271
5.027414073326985,1.212825374641367,0.011791682351788341,0.6647037584622693
5.031179352895313,1.1936255194978693,0.011595409634021768,0.6562382150452755
5.035415292409682,1.200567141128691,0.011649478612034673,0.6621254062747463
5.0401807243633465,1.1720646237325734,0.011358301712104873,0.648844256430215
5.045541835311219,1.0730014248190118,0.01037738100066719,0.5962941712785483
5.049656469983452,1.080229378804656,0.010421630109185748,0.6009516247789949
5.054285433989714,1.068421874259012,0.010279484370968461,0.5951898106199758
5.059493018496758,1.103193967745857,0.010580933662918058,0.6153125776280706
5.065351551067183,1.1155382705556802,0.010666227250487431,0.6235749298576292
5.07194240020891,1.0559864696531172,0.010061055585631704,0.5920594756173807
5.079357105493354,0.9506198608680828,0.009007538880998239,0.5338291760861659
5.083418984239971,0.9229108293823265,0.008710668453450936,0.5177699896826773
5.0879885978299155,0.9002700588249516,0.008456852390435643,0.5042605511900967
5.093129413118603,0.9144934783186485,0.008544186952243672,0.511106959462259
5.098912830318375,0.9584485685911481,0.008904324682161064,0.5345640794416202
5.1054191746681195,0.9075753451557476,0.00837933466378689,0.5054978449822258
5.112738812061582,0.9742160696656651,0.008931163052483688,0.5411232883303311
5.120973404129227,0.9476506515428371,0.008624780734588857,0.5257615542700977
5.130237320205328,0.8546461798526438,0.007704699637155106,0.4729801266280942
5.136725647252693,0.878616781826648,0.007862608998794063,0.48435590209060714
5.144025015180979,0.9308050588081024,0.008266950057180544,0.5112878346241068
5.1522368041003,0.9413940827988942,0.008296770941258177,0.5158000335670883
5.161475066634537,1.01580410191227,0.008882579764358167,0.5552915607810485
5.171868111985553,1.0500944945080544,0.009116567771707025,0.5742093700153877
5.183560288005446,1.1039536213247436,0.009517457995607876,0.6047838772474929
5.196713986027826,1.0956261928046638,0.009383967871119975,0.6032698891254565
5.200690634361402,1.0910304083311364,0.009324966949639192,0.6015781989188638
5.205164363736675,1.0996648559819977,0.009376184215584504,0.6072304532812465
5.210197309283858,1.0202959266917693,0.008674767723779451,0.5645211100643653
5.215859373024438,0.962866922562442,0.00815066200387392,0.5328979710887428
5.2222291947325905,0.9919149795434758,0.008350927312784272,0.548353948486042
5.229395244154262,1.0086554322516805,0.008443924648316758,0.5573473468616024
5.237457049753643,1.0712434457855042,0.008916344861824231,0.5919338878594365
5.2465265810529464,1.0539800125122347,0.008724350957700066,0.5837444642554982
5.256729803764663,1.0999020986319852,0.009046905498097236,0.6102630420902051
5.268208429315344,1.0112097764971688,0.008261808372738513,0.5636181892440572
5.279186382666965,0.9752909512907102,0.0078984631465127,0.5436627052721474
5.291536580187539,0.9663446204574178,0.007741806318114956,0.5377779489903373
5.305430552398184,0.9755558035166073,0.007720614189025291,0.5416357866978775
5.32106127113516,1.071353396680496,0.008375635931772922,0.5936974207864056
5.338645829714258,1.022691666301726,0.007905977309762344,0.5693502327395255
5.358428458115743,0.9876203821713079,0.007519086076035113,0.5504520153111909
5.380683915067413,1.1154995014962523,0.008353296727256064,0.6206821181505703
5.405126574300607,1.2294142197964875,0.00910293504136566,0.6905465837974645
5.4326245659379495,1.1999687449561627,0.00882158128594134,0.6907841719835686
5.46355980652996,1.217171075393587,0.008841416200558875,0.7170433339548912
5.498361952195972,1.2449590927718066,0.008915427052458437,0.7542294270277867
5.537514366070235,1.1724389534989799,0.008244310520241546,0.7382089650078257
5.5815608316787815,1.1353787610344694,0.007726437449685136,0.7361530716714739
5.631113105488396,0.9446413449549986,0.006093598770630079,0.6309207396501108
5.686859413524212,1.1829622022281088,0.007167885100213048,0.7809630037903557
5.707554386175181,1.2110152039001563,0.007214121226185841,0.8107081780736968
5.73083623040752,1.1102899862769433,0.006475930259124654,0.7585047307644338
5.757028305168902,1.1054701330185803,0.006263657219568243,0.763217134915247
5.786494389275456,0.984719150312361,0.005371300158879914,0.6884705301038493
5.8196437338953295,0.8995943662865126,0.004657034171948122,0.6266531495867714
5.856936746592687,0.899888156052091,0.004386138167451371,0.6165186925317839
5.865819416398743,0.919830809510503,0.0044238138548137115,0.6277622173654918
5.875812419930556,0.9305004232699503,0.004409860963292776,0.6327730468147216
5.887054548903845,0.9025065237730691,0.004205547377548069,0.611464165640306
5.899701943998795,0.9347242127991349,0.00427611540120473,0.6299539538300712
5.913930263480614,0.8588394696090892,0.003842922115266916,0.5760979310487914
5.929937122897661,0.9298261818696433,0.004064108215325972,0.6181182401530719
5.947944839741838,0.9687144719141956,0.004132253078870216,0.640377321467673
5.968203521191538,0.9416382740299014,0.003908457285496787,0.6203092521077466
5.99099453782245,1.0368168907395652,0.004183788243478458,0.6791088418531586
6.016634431532227,1.1248324264982859,0.004418315418901906,0.7385884565561511
6.045479311955725,1.074379622213993,0.004099361927317174,0.7152032208886264
6.07792980243216,1.117890363651694,0.004120128201657689,0.7500879404092784
6.11443660421815,1.0421479634360515,0.003686473930799813,0.7110144139251953
6.155506756227388,0.9631516043966913,0.003221011829159842,0.660782569821702
6.201710677237782,0.8876634674918568,0.0027594241530631853,0.6031558757271195
6.253690088374474,0.9183423579913866,0.002633876197892533,0.6085184437648021
6.303881826144548,1.0318901066091808,0.0027726052380225566,0.6724128701810782
6.360347531135882,0.9071713310398009,0.002261053219223729,0.594284349201764
6.423871449251132,0.8593012620705784,0.0019388559399843995,0.5471880266763409
6.456981482469892,0.8555217442663792,0.001836750721657326,0.5337497375756456
6.4942302698409975,0.7648842969135431,0.001544812918191177,0.46479187262412375
6.53613515563349,0.7328731944057967,0.0013769754440649997,0.4261117784700562
6.5832781521500445,0.7957501328833719,0.0013912849540162375,0.44026024197645364
6.628767809899175,0.8209360834417804,0.0013502669709457126,0.4368887640123464
6.679943674866947,0.8952762974565842,0.0013891543475993541,0.45938114042357114
6.73751652295569,1.0056537164987056,0.0014856779633317,0.5036891848441529
6.783795318998499,1.1753826241683434,0.0016963588871321117,0.5881264591591846
6.803106812833932,1.2982394875032772,0.0018696178288900313,0.6570344611371592
6.824832243398794,1.402739217515921,0.002026885610916989,0.7262818897749176
6.849273352784264,1.5216275875752052,0.002216787784243235,0.8156055432407141
6.876769600842918,1.4601353452591743,0.002160375496067446,0.8283951254119274
6.9077028799089035,1.1925762465847596,0.0017790236958398135,0.7225699779497247
6.942502818858137,1.1987201320227443,0.0017522401242961074,0.7444839167860849
6.981652750176025,1.1412376672639202,0.0016243184063912596,0.7305842641796922
7.0256964229086485,1.0434454682270573,0.0014242190759294943,0.6846447763903467
7.0752455547328506,1.1970769151987983,0.0015543882076984384,0.7897376387479553
7.128609870602794,0.8703023757988797,0.0010613055965149373,0.6053880853916073
7.149089251041201,0.863676334222339,0.0010175781505318826,0.5937534812736935
7.172128554034409,0.7589607546598689,0.000856082999936921,0.5136489675476229
7.193216749964749,0.831131346825498,0.000904612528135236,0.5515267783120513
7.21694097038638,0.7685142324348566,0.0008017686439969892,0.5005065826798503
7.243630718360715,0.7988603448019135,0.0007965928050101954,0.5072553663968472
7.273656684831843,0.823134977628249,0.0007825682316396207,0.5096785655877201
7.30743589711186,0.9258428054502823,0.0008408582904395974,0.5602611404849397
7.345437510926881,0.8805486295139464,0.0007616249254033682,0.525507017348019
7.388189326468779,0.7952535496819643,0.0006464223891716818,0.46277959826150505
7.436285118953414,0.8804640177931442,0.0006709500514367384,0.49305400418863154
7.490392885498628,0.9005940326498959,0.0006447833838394229,0.49027253947475974
7.551264122861994,0.9576106237235846,0.0006449865944380275,0.507991089028333
7.619744264895781,0.9574637349684615,0.0006081523078586548,0.500318708539741
7.696784424683791,1.0554214525564765,0.000632802927030284,0.5430659937695879
7.783454604445303,0.9443566576929971,0.0005383590887554362,0.49405394303041794
7.880958556677003,0.8142538448647373,0.00042010599280514115,0.41290868117468993
7.990650502937666,0.9212910010468026,0.00042248344878460483,0.43130990828777177
8.114053942480911,1.023862206307561,0.00043301800589005935,0.4599551168414219
8.252882811967062,1.0478606923482052,0.0004236151894600905,0.47369026447979173
8.302205844196457,0.8643229133878076,0.000343841650167023,0.3940442664589055
8.357694255454527,0.7044664492340132,0.00026447052419079726,0.30822140712312607
8.388953178834216,0.6510873759465226,0.00023389617128241608,0.27300104716594004
8.424119467636366,0.6260505450776442,0.00021335403165827454,0.24862920607898756
8.463681542538785,0.6919872149896054,0.00022371516882020134,0.25961504142884895
8.482139240712987,0.7057322909929956,0.00022343933964559434,0.2586306988953288
8.502904151158967,0.6450152666076099,0.00019925264949110995,0.2297923221241756
8.526264675410694,0.5967310758732314,0.000178461765106326,0.20470230206438428
8.552545265193887,0.6413763253335627,0.00018519947653869196,0.21107272809575153
8.582110928699977,0.6785995181147648,0.00018934414742545803,0.21406121351869484
8.61537230014433,0.5990606697697038,0.00016067341222463725,0.17946453945011254
8.638638432771698,0.62233425380632,0.00016206596409631106,0.1795331128134536
8.664812831977487,0.7662165114418196,0.00019454003104713415,0.21370864838536782
8.6740684996468,0.728205851898397,0.000183830457039455,0.2011591330770443
8.684481125774777,0.8272524442559516,0.0002074420020904811,0.22613860052002588
8.688369595200848,0.8447499185729456,0.00021155797818297667,0.23027052380230675
8.692744123305179,0.8032462739761236,0.00020091604236743352,0.2182815547386179
8.69766546742255,0.7813216923203969,0.0001950134982755472,0.21142485823311472
8.703201979554592,0.7220200910152932,0.00017966791914124307,0.1942959518572123
8.705049906010231,0.7024416548589906,0.00017455337705240157,0.1886103424994323
8.707128823272825,0.7179142443200242,0.00017810560936256452,0.1922786834809709
8.709467605193243,0.7166460134844518,0.0001774813496812746,0.19140928723286582
8.712098734853713,0.7116088137894887,0.0001758854010651817,0.18946809630825437
8.715058755721742,0.7034569333152275,0.0001734729167284578,0.18662285006705764
8.718388779198273,0.6874986197767894,0.0001690792911581564,0.18162120969832887
8.722135055609371,0.6833022348251628,0.00016750641604419185,0.17962834454412752
8.726349616571856,0.6840095780680764,0.00016706767513196725,0.17881768683389734
8.731090997654652,0.6792239373963699,0.00016521734081967695,0.1764528733779386
8.736425051372798,0.6818972400201165,0.0001650964496275122,0.17589297013411836
8.742425861805712,0.6903304419820897,0.00016628694896554257,0.17667285979159872
8.74917677354274,0.7202158048104165,0.0001725654908802125,0.18278469414159762
8.756771549246896,0.7817883741292045,0.00018640911879781708,0.19678880036244706
8.762499003350326,0.8273171151555788,0.00019679173461760078,0.207209420704953
8.768942389216685,0.844380673322418,0.00020051985895537994,0.210494714086176
8.776191198316338,0.8304990967522475,0.00019694639076718985,0.2060087213220427
8.78434610855345,0.8928901492860168,0.00021135575964291588,0.22026272000980365
8.7935203825702,0.929091645846852,0.00021993693562393922,0.22822713180589707
8.803841440839044,0.8220531032730363,0.0001949364201023512,0.20114872541898976
8.8070744297621,0.8415319816336239,0.00019939014584848645,0.20541988535253952
8.810711542300538,0.8092491845865892,0.0001916076134346782,0.1970289379437468
8.814803293906282,0.8215748831165298,0.00019428389478321327,0.19937477158202233
8.819406514462743,0.8832511342095858,0.00020863850885727351,0.21364145387167802
8.824585137588763,0.879032556342541,0.00020762684082853146,0.212049533550977
8.830411088605535,0.8951894020715229,0.00021140905323602813,0.21528803343279887
8.836965283499403,0.8956784131549281,0.0002115760377635872,0.2147441097032446
